S0 	 S1 	 S2 	 V1 	 V2 	 E0 	 E1 	 E2 	 I0 	 I1 	 I2 	 ICU0 	 ICU1 	 ICU2 	 D 	 R0 	 R1 	 R2 	 h 	 f1 	 f2 (first line is initial values + initially vaccianted)
20655599.536422 	 98321.822589 	 48175.250750 	 98298.973765 	 18573.369879 	 32101.983982 	 176.775211 	 84.854304 	 58628.684908 	 379.826699 	 298.576436 	 614.998533 	 1.579817 	 0.887560 	 71.726496 	 2360205.071220 	 123384.560119 	 165081.521311 	 0.000952 	 18409.166396 	 6367.396497
20650323.989036 	 99131.035673 	 48436.206293 	 98827.056663 	 18605.166076 	 32464.427328 	 179.054249 	 85.204234 	 59070.053546 	 381.136288 	 296.882911 	 618.112271 	 1.609393 	 0.900293 	 73.804073 	 2360999.201189 	 124444.358890 	 166061.801595 	 0.000997 	 18409.166396 	 6367.396497
20645036.531976 	 99940.091079 	 48696.975148 	 99355.088935 	 18637.100840 	 32821.142991 	 181.370867 	 85.590348 	 59520.453309 	 382.533715 	 295.241137 	 621.277468 	 1.638644 	 0.912635 	 75.895475 	 2361801.983121 	 125504.144277 	 167042.028034 	 0.001043 	 18409.166396 	 6367.396497
20639727.713184 	 100748.945537 	 48957.537227 	 99883.012815 	 18669.161699 	 33181.626159 	 183.777105 	 86.032874 	 59979.711004 	 384.020696 	 293.652506 	 624.495344 	 1.667587 	 0.924599 	 78.000966 	 2362613.591869 	 126563.925869 	 168022.202960 	 0.001080 	 18409.166396 	 6367.396497
20634407.527581 	 101557.650091 	 49217.918342 	 100410.863744 	 18701.353630 	 33535.924473 	 186.213974 	 86.506493 	 60447.562984 	 385.598272 	 292.118064 	 627.767064 	 1.696243 	 0.936197 	 80.120807 	 2363434.199797 	 127623.713451 	 169002.328794 	 0.001117 	 18409.166396 	 6367.396497
20629075.719780 	 102366.200363 	 49478.119561 	 100938.639967 	 18733.673646 	 33884.592011 	 188.682447 	 87.010587 	 60923.546830 	 387.266190 	 290.638263 	 631.093674 	 1.724630 	 0.947441 	 82.255250 	 2364263.971233 	 128683.510804 	 169982.407323 	 0.001155 	 18409.166396 	 6367.396497
20623732.047709 	 103174.592046 	 49738.141910 	 101466.339790 	 18766.118840 	 34228.142836 	 191.183404 	 87.544545 	 61407.235700 	 389.024249 	 289.213514 	 634.476095 	 1.752766 	 0.958342 	 84.404542 	 2365103.061721 	 129743.321656 	 170962.440334 	 0.001194 	 18409.166396 	 6367.396497
20618376.570185 	 103982.822358 	 49997.987081 	 101993.962975 	 18798.686640 	 34566.764635 	 193.715931 	 88.107070 	 61898.234997 	 390.872288 	 287.844189 	 637.915131 	 1.780671 	 0.968912 	 86.568918 	 2365951.618702 	 130803.149700 	 171942.429617 	 0.001233 	 18409.166396 	 6367.396497
20613011.388048 	 104790.904531 	 50257.662200 	 102521.508095 	 18831.375367 	 34898.653398 	 196.267374 	 88.692132 	 62396.097874 	 392.809694 	 286.530422 	 641.411474 	 1.808362 	 0.979162 	 88.748609 	 2366809.781541 	 131863.004256 	 172922.377464 	 0.001265 	 18409.166396 	 6367.396497
20607633.707787 	 105598.826154 	 50517.162423 	 103048.951423 	 18864.179011 	 35226.871695 	 198.854043 	 89.305537 	 62900.438297 	 394.836080 	 285.272389 	 644.965696 	 1.835856 	 0.989103 	 90.943834 	 2367677.680914 	 132922.893629 	 173902.286128 	 0.001297 	 18409.166396 	 6367.396497
20602243.335465 	 106406.583172 	 50776.488647 	 103576.291469 	 18897.094940 	 35551.790980 	 201.476476 	 89.946699 	 63410.955640 	 396.951443 	 284.070376 	 648.578280 	 1.863171 	 0.998746 	 93.154805 	 2368555.440930 	 133982.821367 	 174882.157395 	 0.001330 	 18409.166396 	 6367.396497
20596840.085820 	 107214.171580 	 51035.641733 	 104103.526774 	 18930.120583 	 35873.756121 	 204.135155 	 90.615049 	 63927.372947 	 399.155802 	 282.924632 	 652.249631 	 1.890324 	 1.008102 	 95.381731 	 2369443.179987 	 135042.790981 	 175861.993049 	 0.001363 	 18409.166396 	 6367.396497
20591425.194091 	 108021.594842 	 51294.626021 	 104630.663060 	 18963.254733 	 36191.671232 	 206.821830 	 91.306523 	 64449.431656 	 401.449180 	 281.835368 	 655.980080 	 1.917330 	 1.017182 	 97.624813 	 2370341.011221 	 136102.805963 	 176841.794873 	 0.001397 	 18409.166396 	 6367.396497
20586009.843623 	 108828.913765 	 51553.471186 	 105157.746965 	 18996.504521 	 36494.834454 	 209.469105 	 91.993228 	 64976.488205 	 403.829125 	 280.801754 	 659.769860 	 1.944206 	 1.025996 	 99.884246 	 2371249.040018 	 137162.874720 	 177821.565022 	 0.001424 	 18409.166396 	 6367.396497
20580581.217668 	 109636.062389 	 51812.147002 	 105684.704931 	 19029.855106 	 36796.501512 	 212.156692 	 92.706726 	 65508.076901 	 406.294160 	 279.823321 	 663.619035 	 1.970967 	 1.034555 	 102.160207 	 2372167.358547 	 138223.004678 	 178801.305603 	 0.001452 	 18409.166396 	 6367.396497
20575139.180029 	 110443.037022 	 52070.654248 	 106211.535678 	 19063.304162 	 37096.881384 	 214.884636 	 93.446398 	 66044.039187 	 408.844597 	 278.900286 	 667.527610 	 1.997629 	 1.042867 	 104.452870 	 2373096.053871 	 139283.199166 	 179781.018362 	 0.001480 	 18409.166396 	 6367.396497
20569683.599064 	 111249.834009 	 52328.993663 	 106738.237935 	 19096.849420 	 37396.168414 	 217.652970 	 94.211652 	 66584.229620 	 411.480744 	 278.032833 	 671.495550 	 2.024206 	 1.050943 	 106.762405 	 2374035.210041 	 140343.461491 	 180760.705041 	 0.001509 	 18409.166396 	 6367.396497
20564216.607626 	 112056.462055 	 52587.171730 	 107264.822198 	 19130.490761 	 37692.276971 	 220.447335 	 94.996153 	 67128.509254 	 414.202867 	 277.221100 	 675.522790 	 2.050713 	 1.058792 	 109.088979 	 2374984.908340 	 141403.794957 	 181740.367379 	 0.001538 	 18409.166396 	 6367.396497
20558756.250896 	 112863.021131 	 52845.236210 	 107791.373945 	 19164.242187 	 37967.770523 	 223.155537 	 95.754420 	 67676.101682 	 417.007104 	 276.463540 	 679.609174 	 2.077164 	 1.066425 	 111.432750 	 2375945.222870 	 142464.207068 	 182720.007374 	 0.001562 	 18409.166396 	 6367.396497
20553282.160411 	 113669.401128 	 53103.136513 	 108317.779861 	 19198.082093 	 38243.578199 	 225.908964 	 96.538635 	 68226.495421 	 419.891169 	 275.759216 	 683.754351 	 2.103572 	 1.073849 	 113.793858 	 2376916.211387 	 143524.704400 	 183699.626972 	 0.001587 	 18409.166396 	 6367.396497
20547794.251452 	 114475.598740 	 53360.873332 	 108844.038822 	 19232.008422 	 38519.770331 	 228.707166 	 97.348113 	 68779.652314 	 422.855710 	 275.108341 	 687.957932 	 2.129950 	 1.081075 	 116.172439 	 2377897.927926 	 144585.290082 	 184679.227851 	 0.001612 	 18409.166396 	 6367.396497
20542292.440385 	 115281.610685 	 53618.447321 	 109370.149692 	 19266.019165 	 38796.412778 	 231.549719 	 98.182205 	 69335.538330 	 425.901339 	 274.511091 	 692.219528 	 2.156312 	 1.088110 	 118.568626 	 2378890.425788 	 145645.967238 	 185658.811688 	 0.001637 	 18409.166396 	 6367.396497
