S0 	 S1 	 S2 	 V1 	 V2 	 E0 	 E1 	 E2 	 I0 	 I1 	 I2 	 ICU0 	 ICU1 	 ICU2 	 D 	 R0 	 R1 	 R2 	 h 	 f1 	 f2 (first line is initial values + initially vaccianted)
2166946.961335 	 578833.539482 	 270375.332039 	 555262.246144 	 98767.978562 	 2738.161122 	 585.860875 	 265.062126 	 7349.789451 	 1656.319100 	 1262.227008 	 350.862493 	 41.691960 	 22.729709 	 943.621470 	 274791.495467 	 744194.799240 	 945611.322414 	 0.000684 	 94509.911679 	 32689.262925
2150066.915603 	 582970.152160 	 271701.394324 	 557958.751533 	 98944.591765 	 2733.888184 	 589.653552 	 265.039813 	 7340.233667 	 1652.752109 	 1250.407363 	 349.708886 	 41.799504 	 22.692568 	 958.906611 	 272799.070218 	 749701.360347 	 950652.681795 	 0.000691 	 94509.911679 	 32689.262925
2133188.390559 	 587106.460820 	 273026.874937 	 560654.830951 	 99121.727269 	 2729.560930 	 593.571122 	 265.123315 	 7330.651405 	 1649.447469 	 1238.823566 	 348.579615 	 41.900462 	 22.650049 	 974.158398 	 270805.428377 	 755208.075572 	 955693.745185 	 0.000697 	 94509.911679 	 32689.262925
2116311.528567 	 591242.494257 	 274351.797854 	 563350.515851 	 99299.380884 	 2725.012381 	 597.566231 	 265.290929 	 7321.040152 	 1646.405971 	 1227.476035 	 347.473845 	 41.995282 	 22.602463 	 989.377255 	 268810.563553 	 760714.958661 	 960734.519829 	 0.000704 	 94509.911679 	 32689.262925
2099437.410699 	 595378.555096 	 275676.310843 	 566046.072660 	 99477.591481 	 2718.932632 	 601.294672 	 265.403274 	 7311.349054 	 1643.615667 	 1216.359986 	 346.390738 	 42.084398 	 22.550107 	 1004.563583 	 266814.469585 	 766222.032139 	 965775.013389 	 0.000708 	 94509.911679 	 32689.262925
2082564.831479 	 599514.305427 	 277000.264799 	 568741.162429 	 99656.291033 	 2712.888821 	 605.154096 	 265.615831 	 7301.546985 	 1641.069310 	 1205.472380 	 345.329404 	 42.168214 	 22.493268 	 1019.717719 	 264817.139026 	 771729.316389 	 970815.233388 	 0.000712 	 94509.911679 	 32689.262925
2065693.800693 	 603649.737296 	 278323.665917 	 571435.780979 	 99835.469757 	 2706.877456 	 609.140153 	 265.924373 	 7291.637833 	 1638.768446 	 1194.813549 	 344.288978 	 42.247124 	 22.432220 	 1034.839989 	 262818.563724 	 777236.824670 	 975855.186842 	 0.000717 	 94509.911679 	 32689.262925
2048824.328195 	 607784.842849 	 279646.520208 	 574129.924010 	 100015.118071 	 2700.895265 	 613.248740 	 266.324888 	 7281.625245 	 1636.714379 	 1184.383612 	 343.268626 	 42.321507 	 22.367232 	 1049.930722 	 260818.735487 	 782744.570227 	 980894.880737 	 0.000722 	 94509.911679 	 32689.262925
2031956.569057 	 611919.658036 	 280968.853565 	 576823.628220 	 100195.233743 	 2694.753318 	 617.425287 	 266.793569 	 7271.512169 	 1634.908063 	 1174.182446 	 342.267546 	 42.391732 	 22.298561 	 1064.990245 	 258817.646082 	 788252.566332 	 985934.322029 	 0.000726 	 94509.911679 	 32689.262925
2015091.690018 	 616054.533636 	 282290.833974 	 579517.206850 	 100375.863824 	 2687.013804 	 621.271520 	 267.171247 	 7261.248295 	 1633.335721 	 1164.204013 	 341.284938 	 42.458151 	 22.226455 	 1080.018866 	 256815.287661 	 793760.833164 	 990973.517864 	 0.000729 	 94509.911679 	 32689.262925
1998228.392475 	 620189.076525 	 283612.288091 	 582210.276008 	 100556.934150 	 2679.384517 	 625.248223 	 267.637790 	 7250.804497 	 1631.989028 	 1154.444348 	 340.319954 	 42.521093 	 22.151151 	 1095.016822 	 254811.651063 	 799269.389019 	 996012.475245 	 0.000732 	 94509.911679 	 32689.262925
1981366.688130 	 624323.279771 	 284933.221485 	 584902.831375 	 100738.435973 	 2671.856568 	 629.350643 	 268.189354 	 7240.189572 	 1630.869858 	 1144.903422 	 339.371769 	 42.580873 	 22.072878 	 1109.984346 	 252806.726432 	 804778.246702 	 1001051.200850 	 0.000736 	 94509.911679 	 32689.262925
1964506.588652 	 628457.136509 	 286253.639553 	 587594.868487 	 100920.360719 	 2664.421674 	 633.574317 	 268.822302 	 7229.411716 	 1629.979816 	 1135.581020 	 338.439596 	 42.637798 	 21.991855 	 1124.921671 	 250800.503958 	 810287.419032 	 1006089.701325 	 0.000739 	 94509.911679 	 32689.262925
1947626.357516 	 632598.240776 	 287574.405946 	 590285.463556 	 101104.910360 	 2656.881169 	 637.859882 	 269.511573 	 7218.478091 	 1629.320125 	 1126.476703 	 337.522686 	 42.692168 	 21.908296 	 1139.829038 	 248790.176981 	 815806.146296 	 1011133.818838 	 0.000742 	 109325.093186 	 38014.291879
1928143.709341 	 637638.138876 	 288994.483117 	 592861.248046 	 101551.998146 	 2647.686928 	 641.802667 	 270.088241 	 7207.339443 	 1628.876570 	 1117.583735 	 336.620296 	 42.744265 	 21.822406 	 1154.706665 	 246445.616843 	 822423.371127 	 1016872.163287 	 0.000744 	 109325.093186 	 38014.291879
1908662.999042 	 642677.479188 	 290414.164653 	 595436.471739 	 101999.340144 	 2638.528656 	 645.930118 	 270.749585 	 7195.963787 	 1628.642684 	 1108.897807 	 335.731626 	 42.794353 	 21.734379 	 1169.554701 	 244099.552868 	 829041.138513 	 1022610.326157 	 0.000747 	 109325.093186 	 38014.291879
1889184.243468 	 647716.256196 	 291833.454842 	 598011.128955 	 102446.928226 	 2629.398955 	 650.234797 	 271.491849 	 7184.357411 	 1628.623269 	 1100.418915 	 334.855898 	 42.842686 	 21.644400 	 1184.373286 	 241751.970790 	 835659.461380 	 1028348.314675 	 0.000749 	 109325.093186 	 38014.291879
1869707.459449 	 652754.464394 	 293252.357792 	 600585.213807 	 102894.754490 	 2620.291025 	 654.709694 	 272.311487 	 7172.526126 	 1628.822676 	 1092.146879 	 333.992367 	 42.889515 	 21.552652 	 1199.162561 	 239402.856267 	 842278.352828 	 1034086.135991 	 0.000751 	 109325.093186 	 38014.291879
1850232.805378 	 657792.148595 	 294670.899967 	 603158.766259 	 103342.819150 	 2611.011400 	 659.290166 	 273.182679 	 7160.474839 	 1629.244688 	 1084.081291 	 333.140319 	 42.935087 	 21.459308 	 1213.922671 	 237052.194874 	 848897.826158 	 1039823.797173 	 0.000753 	 109325.093186 	 38014.291879
1830761.424288 	 662829.712760 	 296089.267148 	 605732.142156 	 103791.177655 	 2600.110512 	 663.517934 	 273.927521 	 7148.154645 	 1629.876057 	 1076.215155 	 332.299043 	 42.979635 	 21.364535 	 1228.653740 	 234699.972715 	 855517.899434 	 1045561.305065 	 0.000755 	 109325.093186 	 38014.291879
1811292.054954 	 667866.704811 	 297507.261762 	 608304.915602 	 104239.751468 	 2589.307323 	 667.918280 	 274.748909 	 7135.537906 	 1630.709615 	 1068.543849 	 331.467778 	 43.023376 	 21.268491 	 1243.355822 	 232346.174459 	 862138.589232 	 1051298.666365 	 0.000756 	 109325.093186 	 38014.291879
