S0 	 S1 	 S2 	 V1 	 V2 	 E0 	 E1 	 E2 	 I0 	 I1 	 I2 	 ICU0 	 ICU1 	 ICU2 	 D 	 R0 	 R1 	 R2 	 h 	 f1 	 f2 (first line is initial values + initially vaccianted)
549248.056822 	 58143.488073 	 1097604.965889 	 1591.232760 	 -563.088094 	 372.491783 	 38.937357 	 742.228884 	 909.987654 	 95.144223 	 1813.227801 	 38.253099 	 2.530431 	 30.488553 	 3931.332641 	 86948.603524 	 73817.246103 	 3775234.872498 	 0.000236 	 0.000000 	 0.000000
549229.213560 	 58141.493322 	 1097567.309938 	 1591.178169 	 -563.068776 	 372.650826 	 38.953982 	 742.545793 	 910.521370 	 95.199592 	 1814.291640 	 38.281556 	 2.532284 	 30.511251 	 3934.118927 	 86965.284703 	 73819.048785 	 3775269.933081 	 0.000236 	 0.000000 	 0.000000
549210.381296 	 58139.499735 	 1097529.675964 	 1591.123610 	 -563.049470 	 372.791357 	 38.968672 	 742.825817 	 911.051923 	 95.254639 	 1815.349169 	 38.309831 	 2.534125 	 30.533802 	 3936.907026 	 86981.975735 	 73820.852519 	 3775305.014250 	 0.000237 	 0.000000 	 0.000000
549191.555314 	 58137.506814 	 1097492.054545 	 1591.069069 	 -563.030169 	 372.919002 	 38.982015 	 743.080161 	 911.578490 	 95.309277 	 1816.398750 	 38.337924 	 2.535955 	 30.556207 	 3939.696925 	 86998.676556 	 73822.657298 	 3775340.115867 	 0.000237 	 0.000000 	 0.000000
549172.652579 	 58135.505767 	 1097454.279746 	 1591.014305 	 -563.010790 	 373.115399 	 39.002544 	 743.471503 	 912.102777 	 95.363685 	 1817.443780 	 38.365836 	 2.537773 	 30.578469 	 3942.488614 	 87015.387099 	 73824.463116 	 3775375.237797 	 0.000238 	 0.000000 	 0.000000
549153.760541 	 58133.505853 	 1097416.526321 	 1590.959573 	 -562.991422 	 373.291759 	 39.020980 	 743.822919 	 912.625898 	 95.417979 	 1818.486481 	 38.393570 	 2.539580 	 30.600588 	 3945.282083 	 87032.107340 	 73826.269970 	 3775410.379987 	 0.000238 	 0.000000 	 0.000000
549134.879059 	 58131.507056 	 1097378.793993 	 1590.904871 	 -562.972065 	 373.449195 	 39.037437 	 744.136626 	 913.146913 	 95.472061 	 1819.524979 	 38.421131 	 2.541377 	 30.622569 	 3948.077326 	 87048.837244 	 73828.077856 	 3775445.542371 	 0.000239 	 0.000000 	 0.000000
549116.008018 	 58129.509365 	 1097341.082528 	 1590.850200 	 -562.952718 	 373.588743 	 39.052024 	 744.414692 	 913.664953 	 95.525839 	 1820.557542 	 38.448521 	 2.543162 	 30.644413 	 3950.874332 	 87065.576766 	 73829.886770 	 3775480.724851 	 0.000239 	 0.000000 	 0.000000
549097.142860 	 58127.512296 	 1097303.382821 	 1590.795545 	 -562.933378 	 373.715839 	 39.065310 	 744.667943 	 914.179221 	 95.579230 	 1821.582582 	 38.475740 	 2.544937 	 30.666121 	 3953.673090 	 87082.325842 	 73831.696705 	 3775515.927295 	 0.000240 	 0.000000 	 0.000000
549078.203293 	 58125.507351 	 1097265.534416 	 1590.740675 	 -562.913961 	 373.909426 	 39.085546 	 745.053685 	 914.691365 	 95.632406 	 1822.603384 	 38.502789 	 2.546701 	 30.687693 	 3956.473588 	 87099.084412 	 73833.507655 	 3775551.149577 	 0.000241 	 0.000000 	 0.000000
549059.273882 	 58123.503480 	 1097227.706308 	 1590.685835 	 -562.894554 	 374.083640 	 39.103757 	 745.400825 	 915.202461 	 95.685480 	 1823.622092 	 38.529672 	 2.548454 	 30.709133 	 3959.275821 	 87115.852451 	 73835.319617 	 3775586.391647 	 0.000241 	 0.000000 	 0.000000
549040.354499 	 58121.500671 	 1097189.898237 	 1590.631023 	 -562.875158 	 374.239553 	 39.120055 	 745.711498 	 915.711598 	 95.738356 	 1824.636892 	 38.556393 	 2.550197 	 30.730444 	 3962.079779 	 87132.629929 	 73837.132588 	 3775621.653446 	 0.000242 	 0.000000 	 0.000000
549021.445032 	 58119.498912 	 1097152.109984 	 1590.576240 	 -562.855772 	 374.378165 	 39.134544 	 745.987698 	 916.217935 	 95.790946 	 1825.646105 	 38.582954 	 2.551930 	 30.751626 	 3964.885453 	 87149.416803 	 73838.946563 	 3775656.934882 	 0.000242 	 0.000000 	 0.000000
549002.541108 	 58117.497740 	 1097114.332808 	 1590.521473 	 -562.836392 	 374.504699 	 39.147771 	 746.239829 	 916.720699 	 95.843170 	 1826.648193 	 38.609354 	 2.553653 	 30.772680 	 3967.692834 	 87166.213013 	 73840.761538 	 3775692.235830 	 0.000243 	 0.000000 	 0.000000
548983.565598 	 58115.488989 	 1097076.412575 	 1590.466499 	 -562.816938 	 374.694994 	 39.167663 	 746.619012 	 917.221465 	 95.895191 	 1827.646297 	 38.635596 	 2.555366 	 30.793607 	 3970.501911 	 87183.018501 	 73842.577504 	 3775727.556169 	 0.000243 	 0.000000 	 0.000000
548964.599740 	 58113.481260 	 1097038.511631 	 1590.411553 	 -562.797495 	 374.866571 	 39.185598 	 746.960897 	 917.721264 	 95.947118 	 1828.642465 	 38.661682 	 2.557069 	 30.814411 	 3973.312676 	 87199.833245 	 73844.394461 	 3775762.895856 	 0.000244 	 0.000000 	 0.000000
